"","logFC","logCPM","F","PValue","FDR"
"RibesNigrum.1308",-4.85486695992992,0.130453924971015,63.3173947624987,2.89105189928874e-05,0.00541715101176139
"RibesNigrum.291",-4.41533302900292,1.54444304295366,48.3353308229055,2.92166843704042e-05,0.00541850588129437
"RibesNigrum.58105",-4.46712523008019,2.22646707185731,40.326519442141,2.92579585478317e-05,0.00541850588129437
"RibesNigrum.26614",-4.83687819987297,6.57408054731877,48.246889672733,2.94541645317888e-05,0.00542331189014797
"RibesNigrum.42301",-7.36550075481168,1.79642406053127,40.0645234262187,3.02068114713971e-05,0.00546708961710161
"RibesNigrum.33244",-4.86718345661833,5.14174461612928,63.0165048417328,3.06038472079258e-05,0.00549257896932288
"RibesNigrum.23439",-1.66005513175267,5.71867069448639,39.7288040691421,3.06925050712461e-05,0.00549257896932288
"RibesNigrum.13686",-3.42922349838121,3.50800715166361,39.7642521123373,3.13384829445112e-05,0.0055768493615333
"RibesNigrum.31343",-5.57958272252628,1.6183454377341,47.480319558936,3.16116904172706e-05,0.00559421548084298
"RibesNigrum.39838",-2.56131767561704,3.15060726521018,39.5488617370594,3.21805726365997e-05,0.00566342519760357
"RibesNigrum.2123",-2.52914785881855,2.40983176859558,39.2639811552495,3.30711921532456e-05,0.00572826106995761
"RibesNigrum.11930",-4.57624587706607,5.30249654873803,39.3238420947021,3.30884672842406e-05,0.00572826106995761
"RibesNigrum.23460",-2.7569246650803,4.60462093422672,39.2308756741733,3.34722084948686e-05,0.00573238564191152
"RibesNigrum.7983",-6.89504996614199,0.726261122371838,61.3883155609915,3.38281938956453e-05,0.00576237052594591
"RibesNigrum.4717",-3.79478934181177,2.90247380002393,38.9987575940056,3.44530739960395e-05,0.00583759690994597
"RibesNigrum.55984",-4.01030411896347,2.49090249445309,46.407660790039,3.49549544813898e-05,0.00589129693148249
"RibesNigrum.55816",-4.48558883493382,4.46857819306119,60.6835739530623,3.53531157729409e-05,0.00590889017838761
"RibesNigrum.41107",-3.3793835628998,3.77328318793282,38.7749897867966,3.54303391747357e-05,0.00590889017838761
"RibesNigrum.8213",-3.49726628918045,2.22450486126565,38.6499640004706,3.59903500996694e-05,0.00597102402122327
"RibesNigrum.4708",-4.4716234925578,0.561120696759528,46.0219129325343,3.62589593986659e-05,0.00598441913308344
"RibesNigrum.44312",-3.53954665991363,0.308571560489602,38.3218346276347,3.72292321932544e-05,0.0061128864035254
"RibesNigrum.28159",-2.42607226608676,1.30060415209471,37.9136370678307,3.8558811442383e-05,0.00612044997991178
"RibesNigrum.11854",-3.42935888031562,3.19662515602312,37.9972814279726,3.90859133375637e-05,0.00612044997991178
"RibesNigrum.12445",-3.26112131924761,3.4028749608617,37.9762469022702,3.91906988069584e-05,0.00612044997991178
"RibesNigrum.12743",-6.39238794730024,-1.64077756423939,44.9402098723768,3.93394147285053e-05,0.00612044997991178
"RibesNigrum.9593",-5.53033415897732,0.565552834754014,45.1243268665858,3.95239507386467e-05,0.00612044997991178
"RibesNigrum.1960",-5.41167557475024,0.0555473446404865,37.8984712155183,3.95809849896976e-05,0.00612044997991178
"RibesNigrum.25005",-2.34799765371752,4.46419249914487,37.8327737903806,3.9914175948029e-05,0.00612524013970551
"RibesNigrum.2929",-2.22423478452042,5.07318018750788,37.6714385887861,4.07462973295112e-05,0.00616314000556013
"RibesNigrum.4521",-7.75792749497639,0.199591547558792,44.8054907803163,4.07671011123418e-05,0.00616314000556013
"RibesNigrum.28107",-4.18772012513065,6.85852900033217,37.6451187333201,4.08839480812548e-05,0.00616314000556013
"RibesNigrum.53354",-1.75090518651744,3.78682347180769,37.4330036598062,4.10179469196568e-05,0.00616314000556013
"RibesNigrum.19699",-1.92298475141979,4.79791337302372,37.3586907217368,4.24173466075057e-05,0.00627249114463915
"RibesNigrum.57771",-2.79369518494738,3.02662109143466,37.3360853634019,4.25411785861417e-05,0.00627249114463915
"RibesNigrum.28047",-2.72212371078514,1.93128211898261,37.1928833210079,4.29272012786882e-05,0.00627249114463915
"RibesNigrum.57570",-3.20760068035201,3.96183090168022,37.1818071816681,4.33975966328717e-05,0.00628357746883406
"RibesNigrum.15614",-4.16952250363663,4.84742892069101,37.080279149874,4.39721018133433e-05,0.006337951724716
"RibesNigrum.35558",-3.28713253049492,4.01440574609239,37.0266079845322,4.42793660034265e-05,0.00635349065168085
"RibesNigrum.48423",-3.32486187376295,1.24486467421092,43.8137238447156,4.49424576486417e-05,0.00641971769479745
"RibesNigrum.9475",-4.86643033095877,0.000866608124151638,43.724826071851,4.53409974002094e-05,0.00642159456439448
"RibesNigrum.42225",-3.91923002715976,3.32435958802375,36.8414289468604,4.5358786243133e-05,0.00642159456439448
"RibesNigrum.22937",-5.02578498565515,0.556122196041656,36.7185837045844,4.60916997039888e-05,0.00647366904584111
"RibesNigrum.18584",-4.26420471152019,2.63631170763717,56.5217782901464,4.63130431906271e-05,0.00647366904584111
"RibesNigrum.35755",-5.35822180998973,2.8192016834255,43.4434809532025,4.66302963930032e-05,0.00647366904584111
"RibesNigrum.35745",-5.35721297724921,2.81816791861377,43.4263314975396,4.67102862074445e-05,0.00647366904584111
"RibesNigrum.18805",-2.74163312798549,1.55441634954695,36.4881293307943,4.69704435951614e-05,0.00647366904584111
"RibesNigrum.46941",-2.68958244767453,2.53163383811754,36.5676871453757,4.70108459732411e-05,0.00647366904584111
"RibesNigrum.6171",-2.63131544571668,2.23939301468623,36.5452669098663,4.71492188935499e-05,0.00647366904584111
"RibesNigrum.29235",-1.77495366086783,6.30997739451425,36.2591401609249,4.80537929771285e-05,0.00654147658757886
"RibesNigrum.1141",-2.56214048309022,1.10181715189439,35.9262837087839,4.99914496137224e-05,0.00674757472879454
"RibesNigrum.12343",-2.60519835416325,6.54437109884947,35.9796211837225,5.08016517468547e-05,0.00682799921833042
"RibesNigrum.21300",-1.49562222617619,6.36343735583289,35.6130724269813,5.21315735354934e-05,0.00694811357070965
"RibesNigrum.7325",-4.27968843332649,2.55974363333831,35.7175638571256,5.26043679369168e-05,0.00698191473442728
"RibesNigrum.16924",-5.66882007386256,1.1600397655401,42.0960226085776,5.34443459801635e-05,0.0070377016335777
"RibesNigrum.14423",-4.06290034278695,4.00446856349079,35.5956070338891,5.34685496156029e-05,0.0070377016335777
"RibesNigrum.54721",-1.83283444328998,3.71495578350241,35.4234252773228,5.36874959803912e-05,0.0070377016335777
"RibesNigrum.25467",-4.56733454712785,0.0469189331961873,35.3182755186349,5.54957306358431e-05,0.00716851594456028
"RibesNigrum.33246",-4.7433050649788,3.47161752934013,41.7164119782236,5.55736844413371e-05,0.00716851594456028
"RibesNigrum.17513",-2.16239916435809,1.83900228595452,35.1377485905695,5.55855917092481e-05,0.00716851594456028
"RibesNigrum.47539",-4.70791263468502,-0.565803800296543,35.2258192720153,5.61912604368985e-05,0.00718883666626694
"RibesNigrum.29702",-4.97777998273079,0.737565925783853,35.2253887385214,5.61945228197547e-05,0.00718883666626694
"RibesNigrum.7039",-2.52811475639801,0.620606033157364,34.943953780384,5.70694418108829e-05,0.00727155999777546
"RibesNigrum.4402",-4.27713922929013,1.85557681656984,35.0527550334853,5.75205465236233e-05,0.00727324805199221
"RibesNigrum.7441",-2.42041471966563,2.72244600799596,35.0503400981534,5.75393517015771e-05,0.00727324805199221
"RibesNigrum.57117",-4.22715707764277,5.53171024095165,41.2757736621827,5.81732170973256e-05,0.00732430694631704
"RibesNigrum.26652",-2.82243158760008,1.45598284161122,34.8298794622046,5.92865179305372e-05,0.00740593232219346
"RibesNigrum.35841",-2.49039546959833,5.55326349607915,34.6547724407199,6.07181894129044e-05,0.00751438355723339
"RibesNigrum.52551",-3.39838306686135,1.79416862075501,40.856648184049,6.07810936872744e-05,0.00751438355723339
"RibesNigrum.40051",-1.97119640598741,3.51091678814947,34.5276383810446,6.14353305807462e-05,0.00755583405528606
"RibesNigrum.9251",-3.56147308662924,0.364832085167082,34.4985507649751,6.20293893693512e-05,0.00758339247493057
"RibesNigrum.13380",-3.22046605162174,1.56446577101745,40.6473212732404,6.21355382669956e-05,0.00758339247493057
"RibesNigrum.14079",-2.15524866442324,1.82843043305352,34.233019995298,6.29203542998554e-05,0.00764986628193738
"RibesNigrum.3597",-6.94895979026744,-0.995110369438853,34.1974149667331,6.46506891111994e-05,0.00778151842128728
"RibesNigrum.13847",-4.71247637853864,0.333487418736071,34.1650943867882,6.49395910541208e-05,0.00778151842128728
"RibesNigrum.23559",-3.27696133576212,1.0647401466448,34.1481920304655,6.50912712144629e-05,0.00778151842128728
"RibesNigrum.2436",-2.4604987227708,1.75894736514332,33.9709088385528,6.55447963006948e-05,0.00779053709463556
"RibesNigrum.39059",-3.86886905740787,3.20544265665214,34.0054648058864,6.63886084571465e-05,0.00786149715165036
"RibesNigrum.1570",-4.3393723740607,7.47419636163788,33.8832056262751,6.75237916376284e-05,0.00795726035126719
"RibesNigrum.3280",-4.1857805767675,5.56203345867779,33.8620942080209,6.77220837589635e-05,0.00795726035126719
"RibesNigrum.34156",-3.56999776903716,-0.304358674793222,39.517197025416,6.80873643087625e-05,0.00795726035126719
"RibesNigrum.57723",-1.85835020567219,2.8120351494982,33.6289363214873,6.84434689859113e-05,0.00795726035126719
"RibesNigrum.19122",-3.98517253331922,-0.517091936387433,39.5411672326941,6.85241930927663e-05,0.00795726035126719
"RibesNigrum.56030",-1.85835038615003,2.81154300908695,33.47442091332,6.99451528333902e-05,0.00795726035126719
"RibesNigrum.33220",-6.14649128584624,3.76904489015492,39.4054388984897,7.09516192444375e-05,0.0079932277782764
"RibesNigrum.12471",-2.82226796209817,6.44006277128736,50.4473502247957,7.1008491968681e-05,0.0079932277782764
"RibesNigrum.39857",-3.31737626014798,2.86165665755816,33.44282201965,7.18036028524416e-05,0.00802537531670763
"RibesNigrum.23743",-2.26446662185913,3.97564001037893,33.3163994592072,7.3089795771777e-05,0.00811123386475037
"RibesNigrum.11410",-3.56008598285141,2.88589574602977,33.0424677089252,7.59695063519018e-05,0.00829144274401655
"RibesNigrum.23875",-3.6518699375836,0.678355298861921,33.0149041984281,7.62664884785851e-05,0.00829144274401655
"RibesNigrum.39691",-2.51688954173494,4.61522740959323,32.9632971163715,7.68261557697119e-05,0.00829566225724882
"RibesNigrum.48370",-4.88424943108704,1.24204131934248,32.920127521838,7.72979817918932e-05,0.00829609661433823
"RibesNigrum.7403",-4.1373537177859,2.59145703721395,32.9152901940437,7.73510609172617e-05,0.00829609661433823
"RibesNigrum.39155",-4.33865365760387,1.08246015775941,38.555418082041,7.78492352215413e-05,0.00832150851928516
"RibesNigrum.32238",-2.98965279220794,4.55663355207416,32.7789872053485,7.88642128998817e-05,0.00840180815288573
"RibesNigrum.55927",-3.80818798162983,0.487801058314414,38.1753699456726,8.11896734652129e-05,0.0085920792643219
"RibesNigrum.5561",-3.05473528766267,1.39318174281867,47.9991377867653,8.21462359193283e-05,0.00866452383766319
"RibesNigrum.23762",-2.27622901872617,3.95218807620022,32.4169126998486,8.30534111995943e-05,0.00867404380443238
"RibesNigrum.52931",-2.47234183073288,0.672798896349713,31.9168845912109,8.74240387073049e-05,0.00889734266401479
"RibesNigrum.33937",-1.41338957382827,4.67381788396153,31.8982552330326,8.76618430467606e-05,0.00889734266401479
"RibesNigrum.49272",-4.05326063146896,2.37216361183762,32.0388781804899,8.77053304608729e-05,0.00889734266401479
"RibesNigrum.38085",-4.17677755362103,0.922263506691984,31.9693759815116,8.85931247512542e-05,0.00893170690457848
"RibesNigrum.23393",-3.18414499294887,3.73482403594611,31.9570978035766,8.87510426555559e-05,0.00893170690457848
"RibesNigrum.42933",-3.6346583552649,-0.290883712565096,31.9466822176917,8.88852605246242e-05,0.00893170690457848
"RibesNigrum.43957",-3.85914815659296,-0.4754806841189,46.8402730098839,8.99792293942433e-05,0.00901320243120825
"RibesNigrum.7125",-4.5678787745205,0.0455895331815231,37.2225436674552,9.03432798562362e-05,0.0090213004280268
"RibesNigrum.36314",-3.03857308128857,0.496393518167555,31.703976534333,9.12785275419548e-05,0.00904513028904872
"RibesNigrum.19083",-4.68125902233337,-1.2066993900969,31.619220641728,9.32275789918639e-05,0.00911358655326557
"RibesNigrum.56449",-1.43684351214185,4.37827117122741,31.459383379068,9.34870180773053e-05,0.00911358655326557
"RibesNigrum.8374",-5.80599834502616,1.60807472873753,31.5742871897258,9.3842418204028e-05,0.00911358655326557
"RibesNigrum.12549",-3.54475181633013,5.03885989918881,31.4698197135176,9.52901503006718e-05,0.00918281870192344
"RibesNigrum.10447",-4.69655926860957,-1.18592909361031,36.6953854311067,9.54201353153971e-05,0.00918281870192344
"RibesNigrum.5476",-3.37176083872672,-0.161428029422539,31.2425599558224,9.77145572094423e-05,0.00933030448545405
"RibesNigrum.39635",-3.70111805661264,0.586883350620283,36.5175042450453,9.79130671258052e-05,0.00933030448545405
"RibesNigrum.49662",-2.42683195468648,7.40775130019489,31.2431967543141,9.85207323061585e-05,0.00933030448545405
"RibesNigrum.12213",-2.42742163780804,7.40816074249219,31.1794829234831,9.94517540683785e-05,0.00933030448545405
"RibesNigrum.12384",-2.06675109168384,3.53526470528785,31.1701586861684,9.95888593286362e-05,0.00933030448545405
"RibesNigrum.21393",-1.50600473161202,7.42463937269382,30.9133021732753,0.000101372847825603,0.00943454011433196
"RibesNigrum.16015",-2.79836358779315,2.71927621314405,31.0357375783675,0.000101589981139444,0.00943454011433196
"RibesNigrum.18521",-5.74713707066038,-0.540825091159402,45.5244232397217,0.000103894154563631,0.00951557732034602
"RibesNigrum.1606",-3.73972836209886,1.06913133348193,30.8807003397225,0.000103956203537402,0.00951557732034602
"RibesNigrum.24569",-3.66489475761427,-1.24373383985516,35.709905901742,0.000104674900717587,0.00955390913311755
"RibesNigrum.12560",-1.4015635697571,4.7643095735385,30.61137693293,0.00010606289844246,0.00962543466377814
"RibesNigrum.8867",-4.20884028693825,1.08680861568995,35.6558129958292,0.000108214768098009,0.00974923085582959
"RibesNigrum.12381",-2.76899498674449,-0.34955476872741,30.4113598327981,0.000109308508449387,0.00978065513524376
"RibesNigrum.19343",-2.95071612300387,1.4941722944305,30.509130812936,0.000109892183014164,0.0097943094776093
"RibesNigrum.6869",-4.05191643117373,0.939630749068221,35.4184938062736,0.000111275142202879,0.00981872127349169
