"","logFC","logCPM","F","PValue","FDR"
"RibesNigrum.40755",-1.80362854461333,1.69310548301107,20.7335982273814,0.000577563101669733,0.0963212449882962
"RibesNigrum.57685",-2.17235887708829,3.74388136279999,20.7599629229834,0.000582602527078729,0.0963212449882962
"RibesNigrum.51737",-4.9467609023238,4.24604408670657,20.7512458239098,0.000583600184678256,0.0963212449882962
"RibesNigrum.30684",-4.16673295537874,3.60816307915106,20.6956103117054,0.000590014526669195,0.0968779522294874
"RibesNigrum.52371",-2.31034270328088,4.44542830236795,20.62199885424,0.000598627620599171,0.0977881242387999
"RibesNigrum.34387",-4.59511956504311,4.55776383365685,20.5378070068984,0.000608658324196219,0.0988551380472462
"RibesNigrum.15299",-2.96552861482006,2.80748228826989,20.5153538483707,0.000611366302357867,0.0988551380472462
"RibesNigrum.23126",-3.419789868164,4.85445207950787,20.3237007562602,0.000635059214746365,0.10216755669965
"RibesNigrum.9842",-4.02113804565158,1.05641548136385,20.241031747906,0.000645607210673052,0.102688387208628
"RibesNigrum.43305",-1.75903803874082,5.53761607557429,20.2251257762992,0.000647659972911332,0.102688387208628
"RibesNigrum.38429",-2.17427784223984,0.451620118480906,20.1455462133607,0.000649245957168277,0.102688387208628
"RibesNigrum.24808",-2.61554090268579,-0.582868394468249,20.1427012906306,0.000651191505498301,0.102688387208628
"RibesNigrum.31216",-5.88724767342381,1.8113775845475,20.0532455460889,0.0006703327663485,0.104853685141011
"RibesNigrum.54798",-2.97825847652117,0.403033297215743,20.0445358772586,0.000671505988848066,0.104853685141011
"RibesNigrum.19170",-3.16068867888312,1.37420168519499,20.0115969298786,0.000675964600073017,0.105035006686468
"RibesNigrum.11930",-3.1875099619674,5.30249654873803,19.9035511639811,0.000690832953990518,0.10682423745832
"RibesNigrum.26320",-8.42268392933197,2.77845274927085,19.8702942691256,0.000695485717082784,0.10702416440558
"RibesNigrum.36158",-8.3919527437875,0.539749293171258,22.1022375322367,0.000716893711372073,0.107198187663552
"RibesNigrum.5639",-1.86435457638478,4.66053454582009,19.702308632423,0.000719551252638548,0.107198187663552
"RibesNigrum.11801",-6.46796180161986,1.17625413862482,22.0401872216274,0.000724410084563695,0.107198187663552
"RibesNigrum.20998",-3.58366719216588,-0.171879926762424,19.6544850889102,0.000726578407432167,0.107198187663552
"RibesNigrum.1243",-5.69699256648069,0.899452260616409,19.6488214139289,0.000727415891962718,0.107198187663552
"RibesNigrum.27335",-2.9883443674636,0.815020338930476,19.6154612756964,0.000732371655542026,0.107198187663552
"RibesNigrum.35781",-3.82758357029011,0.87031591091917,19.5478860769094,0.000737045497435479,0.107198187663552
"RibesNigrum.21499",-3.40202391733679,4.76187437606687,19.5646431062884,0.000739996457940387,0.107198187663552
"RibesNigrum.50641",-5.01126409170065,1.07995581200123,21.7883064514598,0.000744988494448971,0.107198187663552
"RibesNigrum.49886",-2.04931495870219,-0.297255040140061,19.4535886974242,0.000747217506840978,0.107198187663552
"RibesNigrum.54991",-2.54474680971624,2.43109286105167,19.5088457273995,0.000748474794719442,0.107198187663552
"RibesNigrum.28963",-3.65745670463883,1.86141875001047,19.5015183988389,0.000749596534444642,0.107198187663552
"RibesNigrum.3280",-3.11870354261853,5.56203345867779,19.451777794684,0.000757263159843219,0.107198187663552
"RibesNigrum.43132",-3.35004371487504,2.20665837065244,19.433227129531,0.0007601457093861,0.107198187663552
"RibesNigrum.23283",-2.79529670484213,0.505047355015433,19.3666939812203,0.000770589533407368,0.107198187663552
"RibesNigrum.20768",-1.54867520967943,7.23848488758505,19.3293216789188,0.000776529019522536,0.107198187663552
"RibesNigrum.37779",-7.58345215101143,-1.77524051378114,21.6219531527949,0.00077759522531238,0.107198187663552
"RibesNigrum.42784",-2.18954564162583,2.17545684666235,19.2995244019669,0.000781302757622241,0.107198187663552
"RibesNigrum.57708",-3.16599463834915,4.67731230303779,19.2912288124108,0.000782637832555013,0.107198187663552
"RibesNigrum.22638",-2.62925676662402,5.1733633153298,19.2424011925979,0.000790549977270541,0.107198187663552
"RibesNigrum.27921",-3.88660156511032,0.487029316838893,19.2370959872517,0.000791415229855055,0.107198187663552
"RibesNigrum.37816",-7.74407223952604,-1.7323113486871,21.5006525469864,0.000793882152602159,0.107198187663552
"RibesNigrum.11329",-4.10829356864243,6.11556728122038,19.2161977739163,0.000794834345637091,0.107198187663552
"RibesNigrum.32402",-2.6810486184639,1.67292410826977,19.189786841334,0.000799179967018603,0.107198187663552
"RibesNigrum.41422",-6.67026415694573,0.743421883710323,19.1826587862062,0.000800357534635046,0.107198187663552
"RibesNigrum.36835",-2.92820496666271,5.20682853373133,19.1159505233135,0.000811476135138397,0.107198187663552
"RibesNigrum.33347",-3.79508322772778,1.38306020667085,19.0973767625697,0.000814603789471577,0.107198187663552
"RibesNigrum.40193",-3.79508295031137,1.38188901930421,19.0953345928794,0.000814948526407241,0.107198187663552
"RibesNigrum.58153",-8.54033414897312,2.66173601638691,19.0882122264027,0.00081615217432739,0.107198187663552
"RibesNigrum.26731",-4.99871051420935,-0.0207070753088232,19.0821463859541,0.000817178903041335,0.107198187663552
"RibesNigrum.59411",-2.03261905348253,7.31799289652935,19.0697596222132,0.000819280201933553,0.107198187663552
"RibesNigrum.32522",-5.48927656684595,2.11168291860929,21.2969916814712,0.000822151058342758,0.107198187663552
"RibesNigrum.3270",-3.10658298778668,5.21233616554098,19.0250747997332,0.000826912917994329,0.107198187663552
"RibesNigrum.399",-3.58527527939052,4.8314657503957,19.0244607874351,0.000827018372841158,0.107198187663552
"RibesNigrum.53827",-3.21069868057239,2.48701159830024,19.0138417671301,0.000828844633408441,0.107198187663552
"RibesNigrum.51646",-2.59904764947596,2.03407049952414,19.0029603745075,0.000830720879692583,0.107198187663552
"RibesNigrum.10805",-1.58905629201483,5.57892669458363,18.971928851219,0.000836098718287545,0.107198187663552
"RibesNigrum.45425",-8.50858670082406,2.62792971967706,18.9693165284959,0.000836553283356653,0.107198187663552
"RibesNigrum.23168",-7.41001674319879,-1.46237414083333,21.1731476360352,0.000839927560930702,0.107198187663552
"RibesNigrum.59036",-2.09755565386001,2.89356926866607,18.9446138251456,0.000840865978376059,0.107198187663552
"RibesNigrum.52204",-2.0956687754973,2.88898781804784,18.9207528618436,0.000845056266615141,0.107198187663552
"RibesNigrum.42795",-2.22485445681086,2.2086744424925,18.9103086931476,0.00084689802659532,0.107198187663552
"RibesNigrum.10525",-4.11642523057118,-2.77659469903314,21.0206170275506,0.000847933843782016,0.107198187663552
"RibesNigrum.46641",-3.08866429799325,-0.367821982349775,18.9010275856456,0.000848538603424398,0.107198187663552
"RibesNigrum.38915",-2.48865534206246,4.71459143278482,18.8838824941088,0.000851578981006971,0.107198187663552
"RibesNigrum.53219",-3.00517617753173,2.63802614923951,18.8785763301479,0.000852522498717457,0.107198187663552
"RibesNigrum.40558",-3.74841395412867,0.494363628412251,18.8470645507444,0.000858150871294208,0.107198187663552
"RibesNigrum.51550",-1.33582450317001,5.505566262894,18.8260054988475,0.00086193633672616,0.107250469023731
"RibesNigrum.25202",-3.51921271886536,0.0982642561704304,18.7903846698383,0.000868383610584568,0.107632262768719
"RibesNigrum.13255",-5.20135118245498,5.76309278659827,18.7106265172295,0.000883023916729425,0.109022650556198
"RibesNigrum.21680",-2.70348625148398,1.31016520500166,18.6598208010722,0.000892499298040707,0.109047119457262
"RibesNigrum.5506",-2.45999297878463,2.20190020129733,18.6591276550531,0.000892629385946749,0.109047119457262
"RibesNigrum.46540",-2.81730185654872,1.06098817491835,18.6545336956251,0.000893492125897702,0.109047119457262
