"logFC" "logCPM" "F" "PValue" "FDR"
"RibesNigrum.3270" -3.10658298778668 5.21233616554098 19.0250747997332 0.000826912917994329 0.107198187663552
"RibesNigrum.399" -3.58527527939052 4.8314657503957 19.0244607874351 0.000827018372841158 0.107198187663552
"RibesNigrum.53827" -3.21069868057239 2.48701159830024 19.0138417671301 0.000828844633408441 0.107198187663552
"RibesNigrum.51646" -2.59904764947596 2.03407049952414 19.0029603745075 0.000830720879692583 0.107198187663552
"RibesNigrum.10805" -1.58905629201483 5.57892669458363 18.971928851219 0.000836098718287545 0.107198187663552
"RibesNigrum.45425" -8.50858670082406 2.62792971967706 18.9693165284959 0.000836553283356653 0.107198187663552
"RibesNigrum.23168" -7.41001674319879 -1.46237414083333 21.1731476360352 0.000839927560930702 0.107198187663552
"RibesNigrum.59036" -2.09755565386001 2.89356926866607 18.9446138251456 0.000840865978376059 0.107198187663552
"RibesNigrum.52204" -2.0956687754973 2.88898781804784 18.9207528618436 0.000845056266615141 0.107198187663552
"RibesNigrum.42795" -2.22485445681086 2.2086744424925 18.9103086931476 0.00084689802659532 0.107198187663552
"RibesNigrum.10525" -4.11642523057118 -2.77659469903314 21.0206170275506 0.000847933843782016 0.107198187663552
"RibesNigrum.46641" -3.08866429799325 -0.367821982349775 18.9010275856456 0.000848538603424398 0.107198187663552
"RibesNigrum.38915" -2.48865534206246 4.71459143278482 18.8838824941088 0.000851578981006971 0.107198187663552
